Sentence_id,sentence
53318,"هي الحكومة الزي السليقة الباردة لا تقدر تاكلها لانها حتطمم بطنك ولا بتقدر تكشحها مع الظروف الصعبة دي"
53319,"نعم حميدتي فتّاهم عديل وقال الحكومة اشترت الدولار من السوق الاسود عشان عايزة تدفع التعويضات للامريكان والطلوع من قائمة الارهاب"
53320,"ياااخ الميت في تلاجة المشرحة عارف لما تزيد الطلب على العملة في السوق الاسود بترفع السعر شديد جدا وتاني ما بتقدر تنزلوا كان رعفت"
53321,"مدورين صرف بذخي اولاد اب ذهانة ديل وقاعدين متجدعين لمن جضومهم بقت زي تمبك العشر"
53322,"احيي واحيي علي البلد البي خيرها الوفير من ماء وأراضي وثروة حيوانيه والبقيه معروفه"
53323,"ما لاقيه ليها وجيع ياربي الحاصل لينا شنو نقوم من سجم ونقع في رماد"
53324,"حقيقة نحن لازم نقفل البلد دي علينا الدايرنا حبابه يجينا براه ماف دول تتدخل في بلدنا"
53325,"لامن جو شدة ما قالو متقشفين ادو القسم راكبين حافلة وقالو كلو كلو ما دايرين حاجة الا حاجة الا الغير رايهم شنو"
53326,"ما عرفتو لامن كمان كان دايرين اجيبو عربات جديدة عديل كان ما ورورو ليهم يا ربي اكون مالهم القروش والعربات والنثريات هينة"
53327,"كعب المو في العرس والحقو الكيزان اتبارو بعدد الحريم العندهم الله استر غايتو خشمي عندي"
53328,"انا عندي قرفة وبطني طمت لكن مش من سليقة باردة القرفة والطمام من حكومة الجن دي بشقيها يشقها شقاق الحطب"
53329,"يعني صبرنا على شرب الشاي بحلاوة دربس والبركاوي والرغبفة الواحدة باليوم ولحس الكوع والراجل اليطلع يلاقينا وحنسلمها عيسى"
53330,"استبشرنا خير لما الوزراء جو راكبين حافلة زي الماشين بكا واتخاتتو ودفعوا للسواق كانت مناظر وكانوا بغشونا ونحن فعلآ اتغشينا وما اتعشينا"
53331,"عندي يادكتور خالتي الله يوسدا الباردة ويرحمها تقول النسووا غلبنا والناكلو خنقنا"
53332,"والله يادكتور شمتو فينا اهلنا الكبار الما بيعرفو للسياسه شي همهم ستره حالهم بقو يقول لي ياها دي حكومتي"
53333,"انت فتحت ملف دولار نكب كل البلد هسي معقوله بلد الملاريا فيها من الامراض المستوطنه كوارتم مافيه"
53334,"معقوله يادكتور يبقي الدواء يتعرض في اسواق في مجموعات واتس لا وبكل فخر وما داسينو يكتبو ليك غير مسجل كوكو"
53335,"انا بس داير اعرف علاقة كرسي السلطة بالدم البقري شنو وروني بس"
53336,"دايما تحس انه المسؤول دا شهادة عربية وللا جاي من اورانوس الشعب السوداني شعب مجامل ولو علي حساب المصلحة العامة"
53337,"النشوف اخرتها ونرفع عقيرتها المهم ابقوا قراب من الترس قبل العسكر تحس ويلعبوا لعبة نط الميس ونقعد نتفرج واليلد تتلحس"
53338,"حمدوك شايط دافوري وبرهان عامل فيهو نائم وحميدتي ممثل دور حارس العقاب والباب فاتح والناس بتخش وتمرق"
53339,"سقفنا واقف بفد مرق والفيهو شق بيقول طق ومسكين الشعب الكان فاكر دربو مرق بعد قضاها جري من زقاق لزقاق"
53340,"صب فيها عرق وختمها بالدم الاتدفق والارواح الاتزهق وللاخر يرقصوا فيها ناس الزنق"
53341,"مرة في جوبا علي سلام يطفئ في الغرب ويولع في الشرق والوسط نائم والشمال صحي وداير يلحق الما بتتلحق"
53342,"الناس بين كلمتين دي ليهم حق وديك ما بنستحق يا ناس دي مصيبة شنو الوقع فيها البلد مرة نغرق ومرة نحرق"
53343,"ومرات كثيرة تمحق فيها قدر الكان وناس تمص دم ابوها وناس تتفنن في السرق"
53344,"البلد دي بقت غابة ما في حل كل واحد يشيل عصايتو ويشتغل طقش ويرفع تسعيرتو"
53345,"كان في واحد سالخ سلك وطوالي معلق وبقول لاهلو انو شايف بغلة دخلت جوه الابريق"
53346,"ها قالوا يحصلوه وودوهوا لبروف شيخ كبير وطوالي ختاهو في القيد واشتغلوا عليهو الحيران ضرب وجلد يومياتي لحدي ما قال الروب"
53347,"أمر الشيخ بخروجه بعدما قطم وخلي الكلام الفارغ ورجع لأهله تمام التمام"
53348,"بس بقت لمن تجيهو الحاله ويشوف الشايفو بتلفت يمين وشمال وبهمس لنفسو"
53349,"للاسف كان  في شيخ دجال قام بعلاج مريض نفسي يبيبرك على صدره وخنقه"
53350,"ومعاها كواريك من نوع  خرج اخرج يا شيطان يا ملعون"
53351,"لحدي ما المريض مات اي والله نبشنا قبر المرحوم واثبتنا الخنق باليد والشيخ ذااتو كان صنديد وما ناكر"
53352,"العلاج انو كب ليهو مويه مقريه عليها في نخرتو قلت ليهو الحمد لله المات لأنو كان حيغير الطب كلو ويجوطو فوق تحت كان ما مات"
53353,"غايتو بختكم يا شباب الاجيال الحالية دي الواحد فيكم يمشي للطبيب النفسي حاشي قميصو ومولع سجارتو قصبة وعامل جل في شعرو"
53354,"ويقول ليهو تعبان شديد يا دكتور وعندي قلق وفقدان شهية ونومي متقطع وده من سوسو التافهة بلكتني"
53355,"جدعة جانبية يا حمدكه يا اخوي في اشاعات بتقول في رفع دعم عن المواد البترولية حيحصل"
53356,"يا اخوي تغريدة ترمب دي خارجتك زي اللاعب بتاع هلال مريخ البجيب قوون في اخر مباراة والقون ده بمرقو من الشطب لحدي الموسم الجاي"
53357,"يا ابوي ترفع الدعم في الظروف دي مش كان ترمب غرّد والله لو غنا لحن دليب ذااتو ما يخارجك"
53358,"خت الكورة واطة احسليك  كان بقيت بعاتي ولا ود امبعلو ذااتو"
53359,"هسي يجوك ناس يسألو من ود امبعلو وقصتو شنو هووي يا ود الشيخ انت بتكون عارف ناس شنينة ام قرينات خليهو ود امبعلو"
53360,"قريت زمان عن المثل ده وقالوا أصله أنه كان هناك رجل متزوج امرأة جميلة ونجاضة بلغة اليوم"
53361,"صادف أنه حصل بينهم خلاف لحدي وصل لي قاضي المدينة وكان القاضي كبكابة"
53362,"القاضي راد زوجة الرجل و قال يطلقا من راجلا و يخليها لنفسه"
53363,"ها رجل القرضة الجماعة شابكنو انسي الحصل والعن ابليس فكان يقول لهم والله ما العن ابليس ابدا لكن العن القاضي"
